tweet_id	image_id	clean_text	image_path	image_url	label_informative	label_humanitarian	event
909060724328034306	909060724328034306_0	A Kinder, Gentler Harvey is on Display at A.D.Players	data_image/hurricane_harvey/16_9_2017/909060724328034306_0.jpg	http://pbs.twimg.com/media/DJ2h6OYVAAEfkUs.jpg	not_informative	not_humanitarian	hurricane_harvey
909064536132595713	909064536132595713_0	Very well done TexasStrong Harvey	data_image/hurricane_harvey/16_9_2017/909064536132595713_0.jpg	http://pbs.twimg.com/media/DJ2lX6GUIAADEc3.jpg	not_informative	not_humanitarian	hurricane_harvey
909083343420919810	909083343420919810_0	Here's a GREAT hog-tornado deck in !	data_image/hurricane_harvey/16_9_2017/909083343420919810_0.jpg	http://pbs.twimg.com/media/DJ22ezsVAAEyJA_.jpg	not_informative	not_humanitarian	hurricane_harvey
909083666546085889	909083666546085889_0	Herbivorous tornado posing for chasers near Chester oklahoma on 5-18-17.	data_image/hurricane_harvey/16_9_2017/909083666546085889_0.jpg	http://pbs.twimg.com/media/DAS3mqkVwAAmw7v.jpg	informative	other_relevant_information	hurricane_harvey
909088359749844992	909088359749844992_1	AustinBakes for Harvey relief! Come get your carbs on! Also you get to see my smiling mug!	data_image/hurricane_harvey/16_9_2017/909088359749844992_1.jpg	http://pbs.twimg.com/media/DJ269iVVwAEE8u7.jpg	not_informative	not_humanitarian	hurricane_harvey
909113302000824323	909113302000824323_0	A little face painting at media elm jnj MediaPa HurricaneHarvey	data_image/hurricane_harvey/16_9_2017/909113302000824323_0.jpg	http://pbs.twimg.com/media/DJ3RusLWAAEmiEE.jpg	not_informative	not_humanitarian	hurricane_harvey
909115209146523648	909115209146523648_0	Awesome turnout at with beautiful baked goods and all proceeds going to Harvey relief!	data_image/hurricane_harvey/16_9_2017/909115209146523648_0.jpg	http://pbs.twimg.com/media/DJ3Tbo9V4AASsnr.jpg	not_informative	not_humanitarian	hurricane_harvey
909121211409592320	909121211409592320_0	archived! $ 430 | Mark Harvey Group Private Free Jazz Lp vinyl	data_image/hurricane_harvey/16_9_2017/909121211409592320_0.jpg	http://pbs.twimg.com/media/DJ3Y7D7XcAEGZQr.jpg	not_informative	not_humanitarian	hurricane_harvey
909128086985338880	909128086985338880_0	it's still flooded because of Harvey. fam 9	data_image/hurricane_harvey/16_9_2017/909128086985338880_0.jpg	http://pbs.twimg.com/media/DJ3e9PVVAAA0rD2.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909128086985338880	909128086985338880_1	it's still flooded because of Harvey. fam 9	data_image/hurricane_harvey/16_9_2017/909128086985338880_1.jpg	http://pbs.twimg.com/media/DJ3e9PkUIAEdgZ7.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909128086985338880	909128086985338880_2	it's still flooded because of Harvey. fam 9	data_image/hurricane_harvey/16_9_2017/909128086985338880_2.jpg	http://pbs.twimg.com/media/DJ3e9QzUEAAtaIT.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909130349741006848	909130349741006848_1	Hurricane Harvey stress and a stress reliever.	data_image/hurricane_harvey/16_9_2017/909130349741006848_1.jpg	http://pbs.twimg.com/media/DJ3hOqWUQAAPhC4.jpg	not_informative	not_humanitarian	hurricane_harvey
909130989544329216	909130989544329216_0	West Bank Flea Market in Harvey.	data_image/hurricane_harvey/16_9_2017/909130989544329216_0.jpg	http://pbs.twimg.com/media/DJ3hzufUIAAVHsC.jpg	not_informative	not_humanitarian	hurricane_harvey
909133099623227392	909133099623227392_0	GET YOURSELF A MAN THE WAY HARVEY LOOKS AT LOREN OMFG MY PARENTS	data_image/hurricane_harvey/16_9_2017/909133099623227392_0.jpg	http://pbs.twimg.com/media/DJ3judXXoAIDePc.jpg	not_informative	not_humanitarian	hurricane_harvey
909134402080219136	909134402080219136_0	Okay the way harvey looks at her everything	data_image/hurricane_harvey/16_9_2017/909134402080219136_0.jpg	http://pbs.twimg.com/media/DJ3k6fQVwAAVH6h.jpg	not_informative	not_humanitarian	hurricane_harvey
909134402080219136	909134402080219136_1	Okay the way harvey looks at her everything	data_image/hurricane_harvey/16_9_2017/909134402080219136_1.jpg	http://pbs.twimg.com/media/DJ3k6fQVYAA9COv.jpg	not_informative	not_humanitarian	hurricane_harvey
909134631785652225	909134631785652225_0	[Author: j-harvey] Jennifer Lawrence went on Late Night With Seth Meyers to promote mot...	data_image/hurricane_harvey/16_9_2017/909134631785652225_0.jpg	http://pbs.twimg.com/media/DJ3lIMeW0AIz9TT.jpg	not_informative	not_humanitarian	hurricane_harvey
909137067774545921	909137067774545921_0	"Mary Gray Harvey, from a letter to Anne Sexton c. 1954, featured in ""A Self-Portrait in Letters,"""	data_image/hurricane_harvey/16_9_2017/909137067774545921_0.jpg	http://pbs.twimg.com/media/DJ3nUy5WsAALwgS.jpg	not_informative	not_humanitarian	hurricane_harvey
909137693594005504	909137693594005504_0	B-45 Tornado Modeler's Online Reference Updated	data_image/hurricane_harvey/16_9_2017/909137693594005504_0.jpg	http://pbs.twimg.com/media/DJ3n5Q9XUAI7H-B.jpg	not_informative	not_humanitarian	hurricane_harvey
909154298579374083	909154298579374083_0	Harvey Update: The team in Houston has been busy fixing a waterlogged ceiling.	data_image/hurricane_harvey/16_9_2017/909154298579374083_0.jpg	http://pbs.twimg.com/media/DJ33AOBUIAAepp8.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909171427395407874	909171427395407874_0	Fabulous, Harvey says yes please x	data_image/hurricane_harvey/16_9_2017/909171427395407874_0.jpg	http://pbs.twimg.com/media/DJ4GlPYW4AEwbGJ.jpg	not_informative	not_humanitarian	hurricane_harvey
909184448620412928	909184448620412928_0	People helping people survive Harvey: Dispatches from Beaumont andHouston	data_image/hurricane_harvey/16_9_2017/909184448620412928_0.jpg	http://pbs.twimg.com/media/DJ4Sb7KV4AA_lm5.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909188331069693959	909188331069693959_0	After 15 hours (!) in Cumbria, Lancashire and Yorkshire we wave goodbye to Tornado. An impressive machine.	data_image/hurricane_harvey/16_9_2017/909188331069693959_0.jpg	http://pbs.twimg.com/media/DJ4V9EOWsAAK9vv.jpg	not_informative	not_humanitarian	hurricane_harvey
909188627833528320	909188627833528320_0	New video has been uploaded, enjoy Tornado at speed at my local station	data_image/hurricane_harvey/16_9_2017/909188627833528320_0.jpg	http://pbs.twimg.com/media/DJ4WGa8W0AE3EGq.jpg	not_informative	not_humanitarian	hurricane_harvey
909197945710551042	909197945710551042_0	3x13 ~ 4x13 ~ 7x10 donna's the only person who knows what kind of gift harvey would like to get	data_image/hurricane_harvey/16_9_2017/909197945710551042_0.jpg	http://pbs.twimg.com/media/DJ4eTrFXUAIx9eu.jpg	not_informative	not_humanitarian	hurricane_harvey
909197945710551042	909197945710551042_1	3x13 ~ 4x13 ~ 7x10 donna's the only person who knows what kind of gift harvey would like to get	data_image/hurricane_harvey/16_9_2017/909197945710551042_1.jpg	http://pbs.twimg.com/media/DJ4eUnjXoAAyX0d.jpg	not_informative	not_humanitarian	hurricane_harvey
909197945710551042	909197945710551042_2	3x13 ~ 4x13 ~ 7x10 donna's the only person who knows what kind of gift harvey would like to get	data_image/hurricane_harvey/16_9_2017/909197945710551042_2.jpg	http://pbs.twimg.com/media/DJ4eWyTWsAA6znV.jpg	not_informative	not_humanitarian	hurricane_harvey
909212569935728641	909212569935728641_0	enjoying the Golden tornado band from home in erie!!	data_image/hurricane_harvey/17_9_2017/909212569935728641_0.jpg	http://pbs.twimg.com/media/DJ4sAQ9X0AEdqiu.jpg	not_informative	not_humanitarian	hurricane_harvey
909221299557486592	909221299557486592_0	captured this one a couple weeks ago from a tornado-warned storm near Valley City, ND.	data_image/hurricane_harvey/17_9_2017/909221299557486592_0.jpg	http://pbs.twimg.com/media/DJ4z8wdV4AEzOqy.jpg	informative	other_relevant_information	hurricane_harvey
909224147707973632	909224147707973632_0	Kenneth Robinson and Harvey Scott of Tshyre's Spellbound following open class today	data_image/hurricane_harvey/17_9_2017/909224147707973632_0.jpg	http://pbs.twimg.com/media/DJ42hkDXkAUlf3F.jpg	not_informative	not_humanitarian	hurricane_harvey
909224604933255168	909224604933255168_0	"FOX NEWS' NEW SHOW: ""OBJECTIFIED"" - With - Harvey Levin in depth interview - Judge Judy 8:00 PM ET Sunday Night"	data_image/hurricane_harvey/17_9_2017/909224604933255168_0.jpg	http://pbs.twimg.com/media/DJ4289aUMAIBneg.jpg	not_informative	not_humanitarian	hurricane_harvey
909224604933255168	909224604933255168_1	"FOX NEWS' NEW SHOW: ""OBJECTIFIED"" - With - Harvey Levin in depth interview - Judge Judy 8:00 PM ET Sunday Night"	data_image/hurricane_harvey/17_9_2017/909224604933255168_1.jpg	http://pbs.twimg.com/media/DJ4289dU8AAZUOi.jpg	not_informative	not_humanitarian	hurricane_harvey
909232097784586240	909232097784586240_0	Thank you Fedexprint 4 support of education fundraiser HurricaneIrma HurricaneHarvey	data_image/hurricane_harvey/17_9_2017/909232097784586240_0.jpg	http://pbs.twimg.com/media/DJ49xi4VwAAYG6h.jpg	not_informative	not_humanitarian	hurricane_harvey
909301087819231232	909301087819231232_0	Robert Deeble Tornado Swirl Paperweight Studio Art Glass	data_image/hurricane_harvey/17_9_2017/909301087819231232_0.jpg	http://pbs.twimg.com/media/DGSMszoVoAEge6B.jpg	not_informative	not_humanitarian	hurricane_harvey
909316098436341760	909316098436341760_0	Dont you mean all of us have a crush on Harvey 49 Suit	data_image/hurricane_harvey/17_9_2017/909316098436341760_0.jpg	http://pbs.twimg.com/media/DJ6KKOuWAAAx7HO.jpg	not_informative	not_humanitarian	hurricane_harvey
909320029753274369	909320029753274369_0	Here's Foxy Lady & Harvey	data_image/hurricane_harvey/17_9_2017/909320029753274369_0.jpg	http://pbs.twimg.com/media/DJ6NmFqWAAEcmMm.jpg	not_informative	not_humanitarian	hurricane_harvey
909320029753274369	909320029753274369_1	Here's Foxy Lady & Harvey	data_image/hurricane_harvey/17_9_2017/909320029753274369_1.jpg	http://pbs.twimg.com/media/DJ6Nt7NXUAAbzHN.jpg	not_informative	not_humanitarian	hurricane_harvey
909329395587977217	909329395587977217_0	Tornado Bee, Challengers in title skirmish	data_image/hurricane_harvey/17_9_2017/909329395587977217_0.jpg	http://pbs.twimg.com/media/DJ6WQkmXkAAWdQv.jpg	not_informative	not_humanitarian	hurricane_harvey
909391706885410817	909391706885410817_0	Our new players, Harvey and Segun, are in action for today match!	data_image/hurricane_harvey/17_9_2017/909391706885410817_0.jpg	http://pbs.twimg.com/media/DJ7O6rXXUAY6peF.jpg	not_informative	not_humanitarian	hurricane_harvey
909391706885410817	909391706885410817_1	Our new players, Harvey and Segun, are in action for today match!	data_image/hurricane_harvey/17_9_2017/909391706885410817_1.jpg	http://pbs.twimg.com/media/DJ7O6rSXUAAx5uf.jpg	not_informative	not_humanitarian	hurricane_harvey
909415257315184640	909415257315184640_0	MyRadarWX: Risk of severe storms over the Southern High Plains. Hail, winds, a tornado or two possible here today.	data_image/hurricane_harvey/17_9_2017/909415257315184640_0.jpg	http://pbs.twimg.com/media/DJ7kFz9VwAIhdJn.jpg	informative	other_relevant_information	hurricane_harvey
909415882555830273	909415882555830273_0	Thanks for for taking this shot of 60164 Tornado as i was busy with the Video	data_image/hurricane_harvey/17_9_2017/909415882555830273_0.jpg	http://pbs.twimg.com/media/DJ7k46gXcAAyYf_.jpg	not_informative	not_humanitarian	hurricane_harvey
909429099692740609	909429099692740609_0	Moving day for my mom and grandmother that lost their home during Harvey TexasStrong	data_image/hurricane_harvey/17_9_2017/909429099692740609_0.jpg	http://pbs.twimg.com/media/DJ7w8esUQAARFIi.jpg	not_informative	not_humanitarian	hurricane_harvey
909433435328057344	909433435328057344_0	tornado by lea michele	data_image/hurricane_harvey/17_9_2017/909433435328057344_0.jpg	http://pbs.twimg.com/media/DJ704maX0AAYOQa.jpg	not_informative	not_humanitarian	hurricane_harvey
909439227489898496	909439227489898496_0	Emergency kits for those affected by Harvey and Irma lovethyneighbor	data_image/hurricane_harvey/17_9_2017/909439227489898496_0.jpg	http://pbs.twimg.com/media/DJ76KAdXUAAhMxp.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909439401700110337	909439401700110337_0	World's Deadliest Weather Caught on Camera || Hurricane Irma, Tornado, Sandstorm, H...	data_image/hurricane_harvey/17_9_2017/909439401700110337_0.jpg	http://pbs.twimg.com/media/DJ76UNbVoAEq8ps.jpg	informative	other_relevant_information	hurricane_harvey
909439913686392833	909439913686392833_0	Playing now on Think It Over by The Harvey Averne Dozen KTF ska northernsoul	data_image/hurricane_harvey/17_9_2017/909439913686392833_0.jpg	http://pbs.twimg.com/media/DJ76x6HWsAAB52W.jpg	not_informative	not_humanitarian	hurricane_harvey
909442415924318209	909442415924318209_0	Oil & gas operators increase number of evacuated platforms due to Harvey oilandgasnews	data_image/hurricane_harvey/17_9_2017/909442415924318209_0.jpg	http://pbs.twimg.com/media/DJ79DhJWsAAfnIZ.jpg	informative	other_relevant_information	hurricane_harvey
909446392938139648	909446392938139648_0	updates avi 28 for Zendaya HurricaneHarvey	data_image/hurricane_harvey/17_9_2017/909446392938139648_0.jpg	http://pbs.twimg.com/media/DJ8ArF-V4AEUPqo.jpg	not_informative	not_humanitarian	hurricane_harvey
909446900214050816	909446900214050816_0	Mobile Response Van Goes to Texas for Harvey Relief:	data_image/hurricane_harvey/17_9_2017/909446900214050816_0.jpg	http://pbs.twimg.com/media/DJ8BIn9VYAI1UJh.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909462715235581953	909462715235581953_0	Promise Delivered: President Trump Sends 12 PERSONAL CHECKS to Hurricane Harvey Relief	data_image/hurricane_harvey/17_9_2017/909462715235581953_0.jpg	http://pbs.twimg.com/media/DJ8PhLyVAAEh6sf.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909468636452052992	909468636452052992_0	You can see this bit of history in Aloha, Oregon on TV Highway..Harvey the Rabbit. stillstanding. You're welcome.	data_image/hurricane_harvey/17_9_2017/909468636452052992_0.jpg	http://pbs.twimg.com/media/DJ8U53EVwAEClr-.jpg	not_informative	not_humanitarian	hurricane_harvey
909468998965907456	909468998965907456_0	Game shows are the latest trend in prime time TV	data_image/hurricane_harvey/17_9_2017/909468998965907456_0.jpg	http://pbs.twimg.com/media/DJ33KJAWkAAS5kB.jpg	not_informative	not_humanitarian	hurricane_harvey
909473732116312064	909473732116312064_0	Harvey destroyed over 300,000 cars. Houstonians should not replace them	data_image/hurricane_harvey/17_9_2017/909473732116312064_0.jpg	http://pbs.twimg.com/media/DJ8ZieoXcAAbPhR.jpg	informative	vehicle_damage	hurricane_harvey
909698230836850688	909698230836850688_0	Baby Born as a Giant Tornado Bears Down onHospital	data_image/hurricane_harvey/18_9_2017/909698230836850688_0.jpg	http://pbs.twimg.com/media/DJ_luBKV4AIuHKs.jpg	informative	affected_individuals	hurricane_harvey
909703941545377793	909703941545377793_0	Hurricane Harvey diss freestyle - by Michael White (underground Texas hip hop)	data_image/hurricane_harvey/18_9_2017/909703941545377793_0.jpg	http://pbs.twimg.com/media/DJ_q6YoVYAATsfP.jpg	not_informative	not_humanitarian	hurricane_harvey
909719440878530561	909719440878530561_0	How the Internet Kept Humming During 2 Hurricanes	data_image/hurricane_harvey/18_9_2017/909719440878530561_0.jpg	http://pbs.twimg.com/media/DJ_5AlaVoAE62sU.jpg	not_informative	not_humanitarian	hurricane_harvey
909724266274238465	909724266274238465_0	Insurers facing big bill from natural disasters, Hiscox warns as it counts cost of	data_image/hurricane_harvey/18_9_2017/909724266274238465_0.jpg	http://pbs.twimg.com/media/DJ_9ZeLVwAEilpM.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909739471419166720	909739471419166720_0	Harvey's Debuts New Chocolate Marshmallow Pie: Canada canadify	data_image/hurricane_harvey/18_9_2017/909739471419166720_0.jpg	http://pbs.twimg.com/media/DKALJCmWsAEktoP.jpg	not_informative	not_humanitarian	hurricane_harvey
909740321373933568	909740321373933568_0	Kempa Mens Tornado XL Handball Shoes White Wei? (wei?/marine/fluo gr?n 02) Size: 48 EU (13 -	data_image/hurricane_harvey/18_9_2017/909740321373933568_0.jpg	http://pbs.twimg.com/media/DKAMABxXUAA0doC.jpg	not_informative	not_humanitarian	hurricane_harvey
909743510626201600	909743510626201600_0	Ha donna finally kissed harvey4444 icant wait 4months to see wht will happen to Darvey 22222	data_image/hurricane_harvey/18_9_2017/909743510626201600_0.jpg	http://pbs.twimg.com/media/DKAO5GXWkAAH3gA.jpg	not_informative	not_humanitarian	hurricane_harvey
909753666642509824	909753666642509824_0	Hall of Fame Member Harvey Wollman to Speak at Forum	data_image/hurricane_harvey/18_9_2017/909753666642509824_0.jpg	http://pbs.twimg.com/media/DKAYI1pXkAI6gXX.jpg	not_informative	not_humanitarian	hurricane_harvey
909756427945828352	909756427945828352_0	Blood drive today to help those affected by Irma & Harvey community makeadifference relief coastalcommunity	data_image/hurricane_harvey/18_9_2017/909756427945828352_0.jpg	http://pbs.twimg.com/media/DKAapBlVwAIYxp2.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909766702866583552	909766702866583552_0	A look back at the seniors donating water for the PCA Harvey/Irma relief campaign. CF	data_image/hurricane_harvey/18_9_2017/909766702866583552_0.jpg	http://pbs.twimg.com/media/DKAY2xLXkAAWX1-.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909775787418619904	909775787418619904_0	She looks exactly like Leann Harvey!	data_image/hurricane_harvey/18_9_2017/909775787418619904_0.jpg	http://pbs.twimg.com/media/DKAsQPVWkAEAzLZ.jpg	not_informative	not_humanitarian	hurricane_harvey
909777730924896256	909777730924896256_0	Like Harvey, Retirement Plans Can Make Loans, Hardship Distributions to retirement plan	data_image/hurricane_harvey/18_9_2017/909777730924896256_0.jpg	http://pbs.twimg.com/media/DKAuBhfXcAA1CR3.jpg	not_informative	not_humanitarian	hurricane_harvey
909779373770887170	909779373770887170_0	Can The Lessons Of Harvey Save Us? Equal Time News	data_image/hurricane_harvey/18_9_2017/909779373770887170_0.jpg	http://pbs.twimg.com/media/DKAvhF4X0AE3rta.jpg	informative	other_relevant_information	hurricane_harvey
909783995281440768	909783995281440768_0	Insurance Stock Buying Opportunities Post Harvey & Irma -	data_image/hurricane_harvey/18_9_2017/909783995281440768_0.jpg	http://pbs.twimg.com/media/DKAzuH6XcAELQVj.jpg	not_informative	not_humanitarian	hurricane_harvey
909791643083063296	909791643083063296_0	Katie Price reveals she will duet with disabled son Harvey and promises fans she will	data_image/hurricane_harvey/18_9_2017/909791643083063296_0.jpg	http://pbs.twimg.com/media/DKA6rRaUEAAIKvt.jpg	not_informative	not_humanitarian	hurricane_harvey
909792502596517888	909792502596517888_0	Hurricanes Irma and Harvey may be a 'wake-up call' for vulnerable cities, and local zoning lawsCollective..	data_image/hurricane_harvey/18_9_2017/909792502596517888_0.png	http://pbs.twimg.com/media/DKA7dTcVAAcABfv.png	informative	other_relevant_information	hurricane_harvey
909798362811117569	909798362811117569_0	Katie Price reveals her big plans for son Harvey	data_image/hurricane_harvey/18_9_2017/909798362811117569_0.jpg	http://pbs.twimg.com/media/DKBAxrAW4AEhEMJ.jpg	not_informative	not_humanitarian	hurricane_harvey
909800608965824514	909800608965824514_0	My Harvey bottoms I got on offer up	data_image/hurricane_harvey/18_9_2017/909800608965824514_0.jpg	http://pbs.twimg.com/media/DIlRdCnUQAItEeJ.jpg	not_informative	not_humanitarian	hurricane_harvey
909805718504697857	909805718504697857_0	Steve Harvey's 6th grade teacher doubted him and he didn't forget it:	data_image/hurricane_harvey/18_9_2017/909805718504697857_0.jpg	http://pbs.twimg.com/media/DJydLunUIAAYjPq.jpg	not_informative	not_humanitarian	hurricane_harvey
909809535241433088	909809535241433088_0	Churches shelter many as Harvey damage spreads faith hope love	data_image/hurricane_harvey/18_9_2017/909809535241433088_0.jpg	http://pbs.twimg.com/media/DKBK8lxV4AA94n_.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909810057340170240	909810057340170240_0	Paul Harvey has worked at Cami in ingersoll for 12 years. He brought his daughter, Kenslee, 2, to the picket line.	data_image/hurricane_harvey/18_9_2017/909810057340170240_0.jpg	http://pbs.twimg.com/media/DKBLbL1W4AA5JKr.jpg	not_informative	not_humanitarian	hurricane_harvey
909816990969327616	909816990969327616_0	Mayor Turner asks volunteers to track hours helping in Harvey relief efforts	data_image/hurricane_harvey/18_9_2017/909816990969327616_0.jpg	http://pbs.twimg.com/media/DKBRuseUEAAn6Ki.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909820533419671555	909820533419671555_0	More damage from hurricaneharvey. This is a neighborhood in . district.	data_image/hurricane_harvey/18_9_2017/909820533419671555_0.jpg	http://pbs.twimg.com/media/DKBU8Z3UEAAqtK1.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909820533419671555	909820533419671555_1	More damage from hurricaneharvey. This is a neighborhood in . district.	data_image/hurricane_harvey/18_9_2017/909820533419671555_1.jpg	http://pbs.twimg.com/media/DKBU8Z_U8AAa35g.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909823958974959616	909823958974959616_0	Katie Price plans to DUET with son Harvey as she works on new material	data_image/hurricane_harvey/18_9_2017/909823958974959616_0.jpg	http://pbs.twimg.com/media/DKBYAjZX0AENBzC.jpg	not_informative	not_humanitarian	hurricane_harvey
909824546772938752	909824546772938752_0	DONOR SUGGEST SENDING CBC T-SHIRTS TO HELP HURRICANE HARVEY VICTIMS	data_image/hurricane_harvey/18_9_2017/909824546772938752_0.jpg	http://pbs.twimg.com/media/DKBYmiPUMAEqPAE.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909825753965121546	909825753965121546_0	Steve Harvey's Funderdome needs to stop alienating its viewers with politics.	data_image/hurricane_harvey/18_9_2017/909825753965121546_0.jpg	http://pbs.twimg.com/media/DKBZsv6WkAAEoW_.jpg	not_informative	not_humanitarian	hurricane_harvey
909845158908239873	909845158908239873_0	. Electrically active bands in Hurricane Harvey (using 15-min GLM data). NWAS17	data_image/hurricane_harvey/18_9_2017/909845158908239873_0.jpg	http://pbs.twimg.com/media/DKBqyg-VoAAr4ed.jpg	informative	other_relevant_information	hurricane_harvey
909847261970014209	909847261970014209_0	Drone footage shows damage three weeks after Harvey	data_image/hurricane_harvey/18_9_2017/909847261970014209_0.jpg	http://pbs.twimg.com/media/DKBtQsiVoAE7PYC.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909855675647438848	909855675647438848_0	James Harvey Cameron sentenced to 11 years in jail	data_image/hurricane_harvey/18_9_2017/909855675647438848_0.jpg	http://pbs.twimg.com/media/DKB06N0XoAAFCy2.jpg	not_informative	not_humanitarian	hurricane_harvey
909857229213454344	909857229213454344_0	Hurricane Harvey destroyed my signed copy of 's Not That Kind Of Girl DDD	data_image/hurricane_harvey/18_9_2017/909857229213454344_0.jpg	http://pbs.twimg.com/media/DKB2Uf5VAAQbWV2.jpg	not_informative	not_humanitarian	hurricane_harvey
909857229213454344	909857229213454344_1	Hurricane Harvey destroyed my signed copy of 's Not That Kind Of Girl DDD	data_image/hurricane_harvey/18_9_2017/909857229213454344_1.jpg	http://pbs.twimg.com/media/DKB2Uf6V4AARlB9.jpg	not_informative	not_humanitarian	hurricane_harvey
909869734216257544	909869734216257544_0	Police dept. in OBX assists in Harvey relief efforts	data_image/hurricane_harvey/18_9_2017/909869734216257544_0.jpg	http://pbs.twimg.com/media/DKCBszPWAAA19fc.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
909899148551491584	909899148551491584_0	Still Praying F HurricaneHarvey	data_image/hurricane_harvey/18_9_2017/909899148551491584_0.jpg	http://pbs.twimg.com/media/DKCcMMeVYAASAvG.jpg	not_informative	not_humanitarian	hurricane_harvey
909912109475020801	909912109475020801_0	Tornado-warned storm at the mouth of the Columbia River as shown by the relatively new Langley Hill radar	data_image/hurricane_harvey/18_9_2017/909912109475020801_0.jpg	http://pbs.twimg.com/media/DKCoPBwU8AAzftJ.jpg	informative	other_relevant_information	hurricane_harvey
909913256365576192	909913256365576192_0	TORNADO warning: NW Clatsop co. & SW Pacific co. until 4:15. Moving NE 20 mph. Take cover if you're in the red!	data_image/hurricane_harvey/18_9_2017/909913256365576192_0.jpg	http://pbs.twimg.com/media/DKCpSK4WsAAi3oK.jpg	informative	other_relevant_information	hurricane_harvey
909913877302906880	909913877302906880_0	Over $150M has been donated by business all over the country.	data_image/hurricane_harvey/18_9_2017/909913877302906880_0.jpg	http://pbs.twimg.com/media/DKCp2PrXkAAZiLy.jpg	not_informative	not_humanitarian	hurricane_harvey
909915400724516867	909915400724516867_0	The small towns forgotten about that received the first blow of Harvey. Shit is crazy	data_image/hurricane_harvey/18_9_2017/909915400724516867_0.jpg	http://pbs.twimg.com/media/DKCrNnJVoAEa2zq.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909915400724516867	909915400724516867_1	The small towns forgotten about that received the first blow of Harvey. Shit is crazy	data_image/hurricane_harvey/18_9_2017/909915400724516867_1.jpg	http://pbs.twimg.com/media/DKCrNnLV4AAiqNg.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909915400724516867	909915400724516867_3	The small towns forgotten about that received the first blow of Harvey. Shit is crazy	data_image/hurricane_harvey/18_9_2017/909915400724516867_3.jpg	http://pbs.twimg.com/media/DKCrNpHUMAAThU0.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909916456950816768	909916456950816768_0	ALERT: Tornado warning near Columbia River mouth.	data_image/hurricane_harvey/18_9_2017/909916456950816768_0.jpg	http://pbs.twimg.com/media/DKCsMfJUMAEx6pU.jpg	informative	other_relevant_information	hurricane_harvey
909918730947301378	909918730947301378_0	Gay Jewish veteran says she was asked to stop volunteering at church during Harvey kprc2	data_image/hurricane_harvey/18_9_2017/909918730947301378_0.jpg	http://pbs.twimg.com/media/DKCuP4ZWAAAIoC_.jpg	not_informative	not_humanitarian	hurricane_harvey
909926768194260992	909926768194260992_0	Tornado Warning including Rosburg WA, Grays River WA, Deep River WA until 5:15 PM PDT	data_image/hurricane_harvey/18_9_2017/909926768194260992_0.jpg	http://pbs.twimg.com/media/DKC1kowWAAEdfkh.jpg	informative	other_relevant_information	hurricane_harvey
909936169642713089	909936169642713089_0	Also had to replace my TRYB thanks to Harvey FuckOffHarvey	data_image/hurricane_harvey/19_9_2017/909936169642713089_0.jpg	http://pbs.twimg.com/media/DKC-Hp4VAAEaDV-.jpg	not_informative	not_humanitarian	hurricane_harvey
909938076423675905	909938076423675905_0	My house after Harvey. Lol. You never know....	data_image/hurricane_harvey/19_9_2017/909938076423675905_0.jpg	http://pbs.twimg.com/media/DKC_2bUUEAABmeW.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909938076423675905	909938076423675905_2	My house after Harvey. Lol. You never know....	data_image/hurricane_harvey/19_9_2017/909938076423675905_2.jpg	http://pbs.twimg.com/media/DKC_2bVVwAEMkm9.jpg	informative	infrastructure_and_utility_damage	hurricane_harvey
909943135601442819	909943135601442819_0	First storm since Harvey sweeps across region, flash flood warningissued	data_image/hurricane_harvey/19_9_2017/909943135601442819_0.jpg	http://pbs.twimg.com/media/DKDEdW2UMAAu5SH.jpg	informative	other_relevant_information	hurricane_harvey
909946472287866880	909946472287866880_0	Imagine Math Students Donate Thousands to Hurricane Harvey Relief	data_image/hurricane_harvey/19_9_2017/909946472287866880_0.jpg	http://pbs.twimg.com/media/DKDHflbXUAA8OZQ.jpg	informative	rescue_volunteering_or_donation_effort	hurricane_harvey
